joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
0.718997,0.271759,-0.806912,-0.273011,0.004380,0.811996,1.079877
0.734330,0.281952,-0.798689,-0.280260,-0.007264,0.824098,1.076174
0.749663,0.292145,-0.790467,-0.287509,-0.018908,0.836201,1.072470
0.764995,0.302338,-0.782244,-0.294757,-0.030552,0.848304,1.068767
0.780328,0.312531,-0.774021,-0.302006,-0.042196,0.860406,1.065063
0.795661,0.322724,-0.765798,-0.309254,-0.053839,0.872509,1.061360
0.810993,0.332917,-0.757576,-0.316503,-0.065483,0.884612,1.057656
0.826326,0.343110,-0.749353,-0.323751,-0.077127,0.896714,1.053953
0.841659,0.353304,-0.741130,-0.331000,-0.088771,0.908817,1.050249
0.856991,0.363497,-0.732907,-0.338249,-0.100415,0.920920,1.046545
0.872324,0.373690,-0.724684,-0.345497,-0.112058,0.933022,1.042842
0.887657,0.383883,-0.716462,-0.352746,-0.123702,0.945125,1.039138
0.902989,0.394076,-0.708239,-0.359994,-0.135346,0.957228,1.035435
0.918322,0.404269,-0.700016,-0.367243,-0.146990,0.969330,1.031731
0.918560,0.418765,-0.689223,-0.367431,-0.165139,0.977783,1.036962
0.918797,0.433261,-0.678430,-0.367619,-0.183288,0.986236,1.042193
0.919035,0.447758,-0.667637,-0.367807,-0.201437,0.994689,1.047424
0.919272,0.462254,-0.656844,-0.367995,-0.219586,1.003142,1.052655
0.919510,0.476750,-0.646051,-0.368183,-0.237735,1.011595,1.057886
0.919747,0.491246,-0.635258,-0.368371,-0.255883,1.020047,1.063117
0.919985,0.505742,-0.624465,-0.368559,-0.274032,1.028500,1.068348
0.920223,0.520238,-0.613672,-0.368747,-0.292181,1.036953,1.073579
0.920460,0.534734,-0.602879,-0.368935,-0.310330,1.045406,1.078810
0.920698,0.549230,-0.592086,-0.369123,-0.328479,1.053859,1.084040
0.920935,0.563726,-0.581293,-0.369311,-0.346628,1.062312,1.089271
0.921173,0.578222,-0.570500,-0.369499,-0.364777,1.070765,1.094502
0.921410,0.592719,-0.559707,-0.369687,-0.382926,1.079217,1.099733
0.921648,0.607215,-0.548914,-0.369875,-0.401075,1.087670,1.104964
0.921885,0.621711,-0.538121,-0.370062,-0.419224,1.096123,1.110195
0.922123,0.636207,-0.527328,-0.370250,-0.437373,1.104576,1.115426
0.922360,0.650703,-0.516535,-0.370438,-0.455522,1.113029,1.120657
0.922598,0.665199,-0.505742,-0.370626,-0.473671,1.121482,1.125888
0.922836,0.679695,-0.494949,-0.370814,-0.491820,1.129934,1.131119
0.923073,0.694191,-0.484156,-0.371002,-0.509969,1.138387,1.136350
0.931158,0.679136,-0.490550,-0.367311,-0.515765,1.157519,1.133394
0.939242,0.664080,-0.496944,-0.363620,-0.521562,1.176652,1.130439
0.947327,0.649024,-0.503338,-0.359928,-0.527358,1.195784,1.127483
0.955411,0.633968,-0.509732,-0.356237,-0.533154,1.214916,1.124528
0.963496,0.618912,-0.516126,-0.352545,-0.538950,1.234048,1.121572
0.971580,0.603857,-0.522520,-0.348854,-0.544747,1.253180,1.118617
0.979665,0.588801,-0.528913,-0.345163,-0.550543,1.272312,1.115661
0.987749,0.573745,-0.535307,-0.341471,-0.556339,1.291445,1.112706
0.995834,0.558689,-0.541701,-0.337780,-0.562135,1.310577,1.109750
1.003918,0.543633,-0.548095,-0.334088,-0.567932,1.329709,1.106795
1.012003,0.528578,-0.554489,-0.330397,-0.573728,1.348841,1.103839
1.020087,0.513522,-0.560883,-0.326706,-0.579524,1.367973,1.100884
1.028172,0.498466,-0.567277,-0.323014,-0.585320,1.387105,1.097929
1.036256,0.483410,-0.573671,-0.319323,-0.591117,1.406238,1.094973
1.044341,0.468354,-0.580065,-0.315632,-0.596913,1.425370,1.092018
1.052425,0.453299,-0.586459,-0.311940,-0.602709,1.444502,1.089062
1.060510,0.438243,-0.592852,-0.308249,-0.608505,1.463634,1.086107
1.068594,0.423187,-0.599246,-0.304557,-0.614302,1.482766,1.083151
1.076678,0.408131,-0.605640,-0.300866,-0.620098,1.501898,1.080196
1.084763,0.393075,-0.612034,-0.297175,-0.625894,1.521031,1.077240
1.094309,0.406322,-0.600264,-0.291318,-0.629559,1.538388,1.076346
1.103854,0.419568,-0.588495,-0.285461,-0.633224,1.555745,1.075453
1.113400,0.432814,-0.576725,-0.279604,-0.636888,1.573102,1.074559
1.122946,0.446061,-0.564956,-0.273747,-0.640553,1.590459,1.073665
1.132492,0.459307,-0.553186,-0.267890,-0.644218,1.607816,1.072771
1.142037,0.472553,-0.541416,-0.262033,-0.647882,1.625174,1.071877
1.151583,0.485800,-0.529647,-0.256176,-0.651547,1.642531,1.070983
1.161129,0.499046,-0.517877,-0.250319,-0.655212,1.659888,1.070089
1.170675,0.512292,-0.506107,-0.244462,-0.658876,1.677245,1.069196
1.180220,0.525539,-0.494338,-0.238605,-0.662541,1.694602,1.068302
1.189766,0.538785,-0.482568,-0.232748,-0.666206,1.711960,1.067408
1.199312,0.552031,-0.470799,-0.226891,-0.669870,1.729317,1.066514
1.208858,0.565278,-0.459029,-0.221034,-0.673535,1.746674,1.065620
1.218403,0.578524,-0.447259,-0.215177,-0.677200,1.764031,1.064726
1.227949,0.591770,-0.435490,-0.209319,-0.680864,1.781388,1.063832
1.237495,0.605017,-0.423720,-0.203462,-0.684529,1.798745,1.062939
1.247041,0.618263,-0.411950,-0.197605,-0.688194,1.816103,1.062045
1.256586,0.631509,-0.400181,-0.191748,-0.691858,1.833460,1.061151
1.266132,0.644756,-0.388411,-0.185891,-0.695523,1.850817,1.060257
1.275678,0.658002,-0.376641,-0.180034,-0.699188,1.868174,1.059363
1.297145,0.657232,-0.364631,-0.185020,-0.690128,1.874616,1.060268
1.318611,0.656462,-0.352621,-0.190005,-0.681067,1.881059,1.061173
1.340078,0.655692,-0.340611,-0.194990,-0.672007,1.887501,1.062077
1.361544,0.654922,-0.328601,-0.199975,-0.662947,1.893944,1.062982
1.383011,0.654152,-0.316591,-0.204960,-0.653887,1.900386,1.063887
1.404478,0.653382,-0.304580,-0.209945,-0.644826,1.906828,1.064791
1.425944,0.652612,-0.292570,-0.214930,-0.635766,1.913271,1.065696
1.447411,0.651842,-0.280560,-0.219916,-0.626706,1.919713,1.066601
1.468878,0.651072,-0.268550,-0.224901,-0.617646,1.926156,1.067505
1.490344,0.650302,-0.256540,-0.229886,-0.608586,1.932598,1.068410
1.511811,0.649532,-0.244530,-0.234871,-0.599525,1.939041,1.069315
1.533278,0.648762,-0.232519,-0.239856,-0.590465,1.945483,1.070219
1.554744,0.647993,-0.220509,-0.244841,-0.581405,1.951925,1.071124
1.576211,0.647223,-0.208499,-0.249826,-0.572345,1.958368,1.072029
1.597677,0.646453,-0.196489,-0.254811,-0.563285,1.964810,1.072933
1.619144,0.645683,-0.184479,-0.259797,-0.554224,1.971253,1.073838
1.640611,0.644913,-0.172469,-0.264782,-0.545164,1.977695,1.074743
1.662077,0.644143,-0.160458,-0.269767,-0.536104,1.984137,1.075647
1.683544,0.643373,-0.148448,-0.274752,-0.527044,1.990580,1.076552
1.705011,0.642603,-0.136438,-0.279737,-0.517983,1.997022,1.077457
1.725092,0.638397,-0.136951,-0.294190,-0.507472,1.996813,1.073676
1.745173,0.634191,-0.137463,-0.308643,-0.496961,1.996604,1.069894
1.765253,0.629986,-0.137976,-0.323096,-0.486449,1.996394,1.066113
1.785334,0.625780,-0.138489,-0.337549,-0.475938,1.996185,1.062332
1.805415,0.621574,-0.139001,-0.352003,-0.465427,1.995975,1.058551
1.825496,0.617368,-0.139514,-0.366456,-0.454915,1.995766,1.054770
1.845577,0.613163,-0.140027,-0.380909,-0.444404,1.995557,1.050989
1.865658,0.608957,-0.140539,-0.395362,-0.433892,1.995347,1.047208
1.885739,0.604751,-0.141052,-0.409815,-0.423381,1.995138,1.043427
1.905820,0.600546,-0.141565,-0.424268,-0.412870,1.994929,1.039646
1.925901,0.596340,-0.142077,-0.438721,-0.402358,1.994719,1.035865
1.945982,0.592134,-0.142590,-0.453174,-0.391847,1.994510,1.032084
1.966063,0.587928,-0.143103,-0.467627,-0.381336,1.994301,1.028303
1.986144,0.583723,-0.143615,-0.482080,-0.370824,1.994091,1.024522
2.006225,0.579517,-0.144128,-0.496533,-0.360313,1.993882,1.020741
2.026306,0.575311,-0.144640,-0.510986,-0.349801,1.993673,1.016960
2.046387,0.571105,-0.145153,-0.525439,-0.339290,1.993463,1.013178
2.066468,0.566900,-0.145666,-0.539892,-0.328779,1.993254,1.009397
2.086549,0.562694,-0.146178,-0.554345,-0.318267,1.993045,1.005616
2.106630,0.558488,-0.146691,-0.568799,-0.307756,1.992835,1.001835
2.099756,0.575299,-0.139178,-0.573489,-0.300472,2.002654,0.987794
2.092882,0.592110,-0.131665,-0.578180,-0.293189,2.012474,0.973753
2.086009,0.608922,-0.124153,-0.582870,-0.285905,2.022293,0.959713
2.079135,0.625733,-0.116640,-0.587561,-0.278622,2.032112,0.945672
2.072261,0.642544,-0.109127,-0.592251,-0.271338,2.041931,0.931631
2.065388,0.659355,-0.101614,-0.596942,-0.264054,2.051750,0.917590
2.058514,0.676166,-0.094101,-0.601632,-0.256771,2.061570,0.903549
2.051641,0.692977,-0.086589,-0.606323,-0.249487,2.071389,0.889508
2.044767,0.709788,-0.079076,-0.611013,-0.242204,2.081208,0.875467
2.037893,0.726599,-0.071563,-0.615704,-0.234920,2.091027,0.861426
2.031020,0.743410,-0.064050,-0.620394,-0.227637,2.100846,0.847385
